id,sentence,subject_entity,object_entity,title,relation
945,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '재즈 퓨전', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}","{'word': '스무스 재즈', 'start_idx': 10, 'end_idx': 15, 'type': 'GEN'}",재즈,org
946,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '재즈 퓨전', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}","{'word': '1980년대 초', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",재즈,arb
947,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '1980년대 초', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}","{'word': '재즈 퓨전', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}",재즈,arb
948,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '1980년대 초', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}","{'word': '스무스 재즈', 'start_idx': 10, 'end_idx': 15, 'type': 'GEN'}",재즈,arb
949,"이는 알 자루, 아니타 베이커, 차카 칸, 사데를 포함한 성악가들의 경력을 확립하거나 강화하는데 도움이 되었다.","{'word': '아니타 베이커', 'start_idx': 9, 'end_idx': 15, 'type': 'ART'}","{'word': '차카 칸', 'start_idx': 18, 'end_idx': 21, 'type': 'ART'}",재즈,arb
950,"이는 알 자루, 아니타 베이커, 차카 칸, 사데를 포함한 성악가들의 경력을 확립하거나 강화하는데 도움이 되었다.","{'word': '아니타 베이커', 'start_idx': 9, 'end_idx': 15, 'type': 'ART'}","{'word': '알 자루', 'start_idx': 3, 'end_idx': 6, 'type': 'ART'}",재즈,arb
951,"이는 알 자루, 아니타 베이커, 차카 칸, 사데를 포함한 성악가들의 경력을 확립하거나 강화하는데 도움이 되었다.","{'word': '사데', 'start_idx': 24, 'end_idx': 25, 'type': 'ART'}","{'word': '차카 칸', 'start_idx': 18, 'end_idx': 21, 'type': 'ART'}",재즈,arb
952,"1930년대 중반 베니 굿맨은 피아니스트 테디 윌슨, 비브라폰 연주자 라이오넬 햄튼, 기타리스트 찰리 크리스찬을 고용해 소그룹에 합류시켰다.","{'word': '1930년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}","{'word': '찰리 크리스찬', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}",재즈,arb
953,"1930년대 중반 베니 굿맨은 피아니스트 테디 윌슨, 비브라폰 연주자 라이오넬 햄튼, 기타리스트 찰리 크리스찬을 고용해 소그룹에 합류시켰다.","{'word': '1930년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}","{'word': '라이오넬 햄튼', 'start_idx': 39, 'end_idx': 45, 'type': 'ART'}",재즈,arb
954,"1930년대 중반 베니 굿맨은 피아니스트 테디 윌슨, 비브라폰 연주자 라이오넬 햄튼, 기타리스트 찰리 크리스찬을 고용해 소그룹에 합류시켰다.","{'word': '라이오넬 햄튼', 'start_idx': 39, 'end_idx': 45, 'type': 'ART'}","{'word': '찰리 크리스찬', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}",재즈,arb
955,"1930년대 중반 베니 굿맨은 피아니스트 테디 윌슨, 비브라폰 연주자 라이오넬 햄튼, 기타리스트 찰리 크리스찬을 고용해 소그룹에 합류시켰다.","{'word': '테디 윌슨', 'start_idx': 23, 'end_idx': 27, 'type': 'ART'}","{'word': '1930년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",재즈,arb
956,"1930년대 중반 베니 굿맨은 피아니스트 테디 윌슨, 비브라폰 연주자 라이오넬 햄튼, 기타리스트 찰리 크리스찬을 고용해 소그룹에 합류시켰다.","{'word': '찰리 크리스찬', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}","{'word': '1930년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",재즈,arb
957,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '비밥', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}","{'word': '찰리 파커', 'start_idx': 28, 'end_idx': 32, 'type': 'ART'}",재즈,org
958,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '비밥', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}","{'word': '테로니우스 몽크', 'start_idx': 48, 'end_idx': 55, 'type': 'ART'}",재즈,org
959,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '비밥', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}","{'word': '디지 길레스피', 'start_idx': 66, 'end_idx': 72, 'type': 'ART'}",재즈,org
960,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '찰리 파커', 'start_idx': 28, 'end_idx': 32, 'type': 'ART'}","{'word': '비밥', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}",재즈,arb
961,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '맥스 로치', 'start_idx': 89, 'end_idx': 93, 'type': 'ART'}","{'word': '클리포드 브라운', 'start_idx': 75, 'end_idx': 82, 'type': 'ART'}",재즈,arb
962,"가장 영향력 있는 비밥 뮤지션으로는 색소폰 연주자 찰리 파커, 피아니스트 버드 파월과 테로니우스 몽크, 트럼펫 연주자 디지 길레스피와 클리포드 브라운, 드러머 맥스 로치가 있었다.","{'word': '디지 길레스피', 'start_idx': 66, 'end_idx': 72, 'type': 'ART'}","{'word': '버드 파월', 'start_idx': 41, 'end_idx': 45, 'type': 'ART'}",재즈,arb
963,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '로렌초 티오', 'start_idx': 14, 'end_idx': 19, 'type': 'ART'}",재즈,org
964,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '알시데 누네즈', 'start_idx': 22, 'end_idx': 28, 'type': 'ART'}",재즈,org
965,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '버디 볼든', 'start_idx': 47, 'end_idx': 51, 'type': 'ART'}",재즈,org
966,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}","{'word': '젤리 롤 모턴', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}",재즈,org
967,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '로렌초 티오', 'start_idx': 14, 'end_idx': 19, 'type': 'ART'}","{'word': '재즈', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}",재즈,arb
968,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '알시데 누네즈', 'start_idx': 22, 'end_idx': 28, 'type': 'ART'}","{'word': '젤리 롤 모턴', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}",재즈,arb
969,"이러한 재즈 음악가들로는 로렌초 티오, 알시데 누네즈 등 다른 커뮤니티 출신 외에도 버디 볼든, 젤리 롤 모턴 등이 포함됐다.","{'word': '로렌초 티오', 'start_idx': 14, 'end_idx': 19, 'type': 'ART'}","{'word': '젤리 롤 모턴', 'start_idx': 54, 'end_idx': 60, 'type': 'ART'}",재즈,arb
970,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '마일즈 데이비스', 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}",재즈,org
971,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '이지 모비', 'start_idx': 76, 'end_idx': 80, 'type': 'ART'}","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}",재즈,org
972,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}",재즈,org
973,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '마일즈 데이비스', 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}",재즈,org
974,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}",재즈,arb
975,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}","{'word': '이지 모비', 'start_idx': 76, 'end_idx': 80, 'type': 'ART'}",재즈,arb
976,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '이지 모비', 'start_idx': 76, 'end_idx': 80, 'type': 'ART'}","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}",재즈,arb
977,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '마일즈 데이비스', 'start_idx': 24, 'end_idx': 31, 'type': 'ART'}","{'word': '힙합', 'start_idx': 64, 'end_idx': 65, 'type': 'GEN'}",재즈,arb
978,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}","{'word': 'Doo-Bop', 'start_idx': 41, 'end_idx': 47, 'type': 'POH'}",재즈,arb
979,"재즈 랩은 거의 주류를 이루지는 못했지만, 마일즈 데이비스의 마지막 앨범 Doo-Bop(1992년 사후에 발매)은 힙합 비트와 프로듀서 이지 모비와의 협업을 바탕으로 만들어졌다.","{'word': '1992년', 'start_idx': 49, 'end_idx': 53, 'type': 'DAT'}","{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}",재즈,arb
980,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}",재즈,org
981,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}",재즈,org
982,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 49, 'end_idx': 50, 'type': 'GEN'}",재즈,arb
983,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}","{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}",재즈,arb
984,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}",재즈,arb
985,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': '재즈', 'start_idx': 49, 'end_idx': 50, 'type': 'GEN'}",재즈,arb
986,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': '스윙', 'start_idx': 28, 'end_idx': 29, 'type': 'GEN'}",재즈,arb
987,암스트롱은 아마도 다른 어떤 음악가보다도 재즈에서 스윙의 리듬 기법을 성대하게 구사하고 재즈 솔로의 의미를 넓혔다.,"{'word': '암스트롱', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}",재즈,arb
988,"누 재즈는 재즈 조화와 멜로디의 영향을 받으며, 대개 즉흥적인 측면이 없다.","{'word': '누 재즈', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 6, 'end_idx': 7, 'type': 'GEN'}",재즈,arb
989,"누 재즈는 재즈 조화와 멜로디의 영향을 받으며, 대개 즉흥적인 측면이 없다.","{'word': '재즈', 'start_idx': 6, 'end_idx': 7, 'type': 'GEN'}","{'word': '누 재즈', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}",재즈,arb
990,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
991,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}","{'word': '마크 그리들리', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}",재즈,arb
992,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '마크 그리들리', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}",재즈,arb
993,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': '보사노바', 'start_idx': 34, 'end_idx': 37, 'type': 'GEN'}",재즈,arb
994,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '마크 그리들리', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}","{'word': '재즈', 'start_idx': 23, 'end_idx': 24, 'type': 'GEN'}",재즈,arb
995,"2000년 늦은 시간에도 마크 그리들리의 재즈 스타일에서는: 보사노바 베이스 라인은 ""라틴 베이스 특징""이라고도 불린다.","{'word': '마크 그리들리', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}","{'word': '2000년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
996,"유럽에서는 미국 재즈 레코드가 제한적으로만 발매되면서 유럽 재즈는 제1차 세계대전 중이나 이후 유럽을 방문한 제임스 리스 유럽, 폴 화이트먼, 로니 존슨 등 미국 아티스트들에게 그 뿌리를 두고 있다.","{'word': '유럽 재즈', 'start_idx': 30, 'end_idx': 34, 'type': 'GEN'}","{'word': '제1차 세계대전 중이나 이후', 'start_idx': 37, 'end_idx': 51, 'type': 'DAT'}",재즈,org
