id,sentence,subject_entity,object_entity,relation
1599,그들의 프로듀서인 노먼 휘트필드는 많은 모타운에서 더 새롭고 더 재밌는 소리로 히트곡을 만들어내며 사이키델릭한 소울의 분야에서 혁신가가 되었다.,"{'word': '사이키델릭한 소울', 'start_idx': 55, 'end_idx': 63, 'type': 'GEN'}","{'word': '모타운', 'start_idx': 22, 'end_idx': 24, 'type': 'POH'}",None
1600,그들의 프로듀서인 노먼 휘트필드는 많은 모타운에서 더 새롭고 더 재밌는 소리로 히트곡을 만들어내며 사이키델릭한 소울의 분야에서 혁신가가 되었다.,"{'word': '모타운', 'start_idx': 22, 'end_idx': 24, 'type': 'POH'}","{'word': '노먼 휘트필드', 'start_idx': 10, 'end_idx': 16, 'type': 'ART'}",None
1601,"톰슨이 제안한 키콘고 원어인 '루후키'는 아프리카 음악가들이 ""예술의 진실성을 위해"" 그리고 목표에 도달하기 위해 ""운동"" 한 사람들을 칭찬하기 위해 사용한다.","{'word': '톰슨', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '예술의 진실성을 위해', 'start_idx': 35, 'end_idx': 45, 'type': 'POH'}",None
1603,선구적인 일렉트로 밴드인 Zapp은 그러한 악기를 그들의 음악에서 흔히 사용했다.,"{'word': 'Zapp', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}","{'word': '일렉트로 밴드', 'start_idx': 5, 'end_idx': 11, 'type': 'POH'}",None
1604,선구적인 일렉트로 밴드인 Zapp은 그러한 악기를 그들의 음악에서 흔히 사용했다.,"{'word': '일렉트로 밴드', 'start_idx': 5, 'end_idx': 11, 'type': 'POH'}","{'word': 'Zapp', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}",None
1606,"메데스키 마틴 & 우드, 로버트 랜돌프 & 더 패밀리 밴드, 갤럭틱, Widespread Panic, 잼 언더그라운드, 디아즈포라, Soulive, Karl Denson's Tiny Universe 등 모두가 펑크 전통에서 이끌어냈다.","{'word': '잼 언더그라운드', 'start_idx': 57, 'end_idx': 64, 'type': 'ART'}","{'word': 'Widespread Panic', 'start_idx': 39, 'end_idx': 54, 'type': 'ART'}",None
1607,"메데스키 마틴 & 우드, 로버트 랜돌프 & 더 패밀리 밴드, 갤럭틱, Widespread Panic, 잼 언더그라운드, 디아즈포라, Soulive, Karl Denson's Tiny Universe 등 모두가 펑크 전통에서 이끌어냈다.","{'word': '펑크', 'start_idx': 117, 'end_idx': 118, 'type': 'GEN'}","{'word': '잼 언더그라운드', 'start_idx': 57, 'end_idx': 64, 'type': 'ART'}",None
1609,"눈에 띄는 뺨치고 펑키한 선수로는 버나드 에드워즈, 로버트 벨, 마크 애덤스, 조니 플립핀, 부츠이 콜린스가 있다.","{'word': '펑키', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}","{'word': '조니 플립핀', 'start_idx': 44, 'end_idx': 49, 'type': 'ART'}",None
1612,"첫 번째 예는 버디 볼든의 노래인, 도널드 M. 마르키스에 따르면, ""펑키 버트"" 또는 ""버디 볼든의 블루스""로 기억되는데, 이 가사는 ""코믹하고 가벼운"" 또는 ""투박함으로 완전히 음탕한""이었지만, 어떤 식으로든 볼든 볼든 밴드가 연주하는 댄스는 땀에 젖은 분위기를 나타낸다. 1950년대 후반부터 1960년대 초까지 재즈음악의 맥락에서 ""펑크""와 ""펑키""가 점점 더 많이 사용되었을 때, 그 용어는 여전히 무례하고 예의바른 곳에서 사용하기에 부적절한 것으로 여겨졌다.","{'word': '재즈음악', 'start_idx': 178, 'end_idx': 181, 'type': 'GEN'}","{'word': '1950년대 후반', 'start_idx': 155, 'end_idx': 163, 'type': 'DAT'}",None
1615,스티브 애링턴이나 카메오 같은 예술가들은 여전히 주요 방송 프로그램을 받았고 거대한 세계적 추종자들을 가지고 있었다.,"{'word': '스티브 애링턴', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '주요 방송 프로그램', 'start_idx': 27, 'end_idx': 36, 'type': 'POH'}",None
1618,부기(또는 일렉트로 펑크)는 펑크와 포스트 디스코의 영향을 주로 받는 일렉트로음악이다.,"{'word': '부기', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '일렉트로 펑크', 'start_idx': 6, 'end_idx': 12, 'type': 'GEN'}",None
1619,부기(또는 일렉트로 펑크)는 펑크와 포스트 디스코의 영향을 주로 받는 일렉트로음악이다.,"{'word': '부기', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '일렉트로음악', 'start_idx': 39, 'end_idx': 44, 'type': 'GEN'}",None
1620,부기(또는 일렉트로 펑크)는 펑크와 포스트 디스코의 영향을 주로 받는 일렉트로음악이다.,"{'word': '부기', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '펑크', 'start_idx': 16, 'end_idx': 17, 'type': 'GEN'}",None
1621,부기(또는 일렉트로 펑크)는 펑크와 포스트 디스코의 영향을 주로 받는 일렉트로음악이다.,"{'word': '일렉트로 펑크', 'start_idx': 6, 'end_idx': 12, 'type': 'GEN'}","{'word': '일렉트로음악', 'start_idx': 39, 'end_idx': 44, 'type': 'GEN'}",None
1623,펑크의 콜 앤 리스폰스(Call and Response)는 리드 싱어와 코러스 보컬로 활동하는 밴드 멤버들 사이에서 서로 이루어질 수 있다.,"{'word': '펑크', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': 'Call and Response', 'start_idx': 13, 'end_idx': 29, 'type': 'POH'}",None
1624,소울처럼 펑크는 댄스 음악을 기반으로 하기 때문에 '리듬 역할'이 강하다.,"{'word': '댄스 음악', 'start_idx': 9, 'end_idx': 13, 'type': 'GEN'}","{'word': '펑크', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}",None
1625,"초기 펑크 베이스라인은 싱코페이션(일반적으로 싱코페이션된 8분음표)을 사용했지만, 뉴올리언스 펑크보다 더 많은 ""워킹""이 추가되면서, 블루스 스케일 음계와 함께 루트와 3음을 사용했다.","{'word': '블루스', 'start_idx': 75, 'end_idx': 77, 'type': 'GEN'}","{'word': '뉴올리언스 펑크', 'start_idx': 46, 'end_idx': 53, 'type': 'GEN'}",None
1626,또한 락과 마찬가지로 2박자와 4박자의 스네어 비트는 여전히 대부분의 펑크에서 사용되고 있다.,"{'word': '펑크', 'start_idx': 39, 'end_idx': 40, 'type': 'GEN'}","{'word': '락', 'start_idx': 3, 'end_idx': 3, 'type': 'GEN'}",None
1630,"한편, 서부 해안에서는 찰스 라이트 & 와츠 103번가 리듬 밴드가 1967년 첫 앨범을 시작으로 펑크 트랙을 발매하고 있었으며, 1971년 클래식 싱글 ""Express Yourself""로 정점을 찍었다.","{'word': '찰스 라이트 & 와츠 103번가', 'start_idx': 13, 'end_idx': 29, 'type': 'ART'}","{'word': 'Express Yourself', 'start_idx': 87, 'end_idx': 102, 'type': 'POH'}",None
1632,"한편, 서부 해안에서는 찰스 라이트 & 와츠 103번가 리듬 밴드가 1967년 첫 앨범을 시작으로 펑크 트랙을 발매하고 있었으며, 1971년 클래식 싱글 ""Express Yourself""로 정점을 찍었다.","{'word': '펑크', 'start_idx': 55, 'end_idx': 56, 'type': 'GEN'}","{'word': '서부 해안', 'start_idx': 4, 'end_idx': 8, 'type': 'LOC'}",None
1633,"한편, 서부 해안에서는 찰스 라이트 & 와츠 103번가 리듬 밴드가 1967년 첫 앨범을 시작으로 펑크 트랙을 발매하고 있었으며, 1971년 클래식 싱글 ""Express Yourself""로 정점을 찍었다.","{'word': 'Express Yourself', 'start_idx': 87, 'end_idx': 102, 'type': 'POH'}","{'word': '서부 해안', 'start_idx': 4, 'end_idx': 8, 'type': 'LOC'}",None
1636,"스튜어트는 대중적인 느낌이 뉴올리언즈 음악, 제임스 브라운의 음악을 통해 1970년대의 대중음악으로 전해졌다고 말한다.","{'word': '뉴올리언즈 음악', 'start_idx': 15, 'end_idx': 22, 'type': 'GEN'}","{'word': '1970년대', 'start_idx': 41, 'end_idx': 46, 'type': 'DAT'}",None
1638,"이런 음악 장르에 대한 대부분의 글은 전통적으로 지미 헨드릭스, 조지 클린턴(Parliament), 베이시스트 래리 그레이엄 같은 남성 아티스트를 록 음악 감성의 형성에 있어 트렌드 중심으로 배치해 왔다.","{'word': '지미 헨드릭스', 'start_idx': 27, 'end_idx': 33, 'type': 'ART'}","{'word': '남성 아티스트', 'start_idx': 73, 'end_idx': 79, 'type': 'POH'}",None
1639,"이런 음악 장르에 대한 대부분의 글은 전통적으로 지미 헨드릭스, 조지 클린턴(Parliament), 베이시스트 래리 그레이엄 같은 남성 아티스트를 록 음악 감성의 형성에 있어 트렌드 중심으로 배치해 왔다.","{'word': '록 음악', 'start_idx': 82, 'end_idx': 85, 'type': 'GEN'}","{'word': '남성 아티스트', 'start_idx': 73, 'end_idx': 79, 'type': 'POH'}",None
1640,"이런 음악 장르에 대한 대부분의 글은 전통적으로 지미 헨드릭스, 조지 클린턴(Parliament), 베이시스트 래리 그레이엄 같은 남성 아티스트를 록 음악 감성의 형성에 있어 트렌드 중심으로 배치해 왔다.","{'word': '남성 아티스트', 'start_idx': 73, 'end_idx': 79, 'type': 'POH'}","{'word': '래리 그레이엄', 'start_idx': 62, 'end_idx': 68, 'type': 'ART'}",None
1642,"펑크에서 기타리스트들은 종종 더 빠른 리듬과 리프를 가진 짧게 내는 연주 코드(별칭 ""스탭"")를 섞는다.","{'word': '기타리스트들', 'start_idx': 5, 'end_idx': 10, 'type': 'ART'}","{'word': '스탭', 'start_idx': 48, 'end_idx': 49, 'type': 'POH'}",None
1643,"펑크에서 기타리스트들은 종종 더 빠른 리듬과 리프를 가진 짧게 내는 연주 코드(별칭 ""스탭"")를 섞는다.","{'word': '펑크', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '빠른 리듬과 리프를 가진 짧게 내는 연주 코드', 'start_idx': 18, 'end_idx': 42, 'type': 'POH'}",None
1648,"한편, 호주와 뉴질랜드에서는, Supergroove, Skunkhour, Truth와 같은 펍 서킷을 연주하는 밴드들이 더 기악적인 형태의 펑크를 보존했다.","{'word': '펑크', 'start_idx': 78, 'end_idx': 79, 'type': 'GEN'}","{'word': 'Skunkhour', 'start_idx': 30, 'end_idx': 38, 'type': 'ART'}",None
1684,"팝 음악(Pop Music)은 대중음악의 가장 기본이 되는 장르로서 쉽게 귀를 잡아끄는 리듬 요소, 멜로디와 후렴, 메인스트림 스타일과 전통적인 구조를 특징으로 하는 대중음악 장르이다.","{'word': 'Pop Music', 'start_idx': 5, 'end_idx': 13, 'type': 'GEN'}","{'word': '팝 음악', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}",None
1691,"팝 음악이라는 용어는 대중가요(popular music)와 종종 혼동되며, 실제로 두 용어는 서로가 사용되어야 할 맥락에서 뒤바뀌어 사용되기도 한다.","{'word': '팝 음악', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': 'popular music', 'start_idx': 17, 'end_idx': 29, 'type': 'GEN'}",None
1709,"팝 음악이란 단어는 1926년 ""인기 있을만한 매력이 있는"" 음악이란 의미에서 사용되었으나, 1950년대 이후로는 하나의 대중음악 장르로 인정받았으며, 처음에는 로큰롤의 가벼운 버전으로 생각을 하였다.","{'word': '로큰롤', 'start_idx': 90, 'end_idx': 92, 'type': 'GEN'}","{'word': '1926년', 'start_idx': 11, 'end_idx': 15, 'type': 'DAT'}",None
1711,"팝 음악은 미합중국(USA) 사회 구성원 입장에서 대중가요라는 의미이지만, 전통적으로 미합중국의 영향력이 강한 대한민국에서는 영어가 여과없이 받아들여져 미국 대중가요를 지칭하는 팝뮤직이라는 단어를 관행적으로 곧이곧대로 사용하고 있다.","{'word': '팝 음악', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '대중가요', 'start_idx': 28, 'end_idx': 31, 'type': 'GEN'}",None
1730,"사이키델릭 팝과 사이키델릭 소울의 생성에 영향을 주었고, 초기블루스와 포크 음악에 기반한 록 음악으로부터 프로그레시브 록, 글램 록, 하드 록으로의 전환을 가져왔다.","{'word': '록 음악', 'start_idx': 50, 'end_idx': 53, 'type': 'GEN'}","{'word': '하드 록', 'start_idx': 75, 'end_idx': 78, 'type': 'GEN'}",None
1731,"사이키델릭 팝과 사이키델릭 소울의 생성에 영향을 주었고, 초기블루스와 포크 음악에 기반한 록 음악으로부터 프로그레시브 록, 글램 록, 하드 록으로의 전환을 가져왔다.","{'word': '프로그레시브 록', 'start_idx': 59, 'end_idx': 66, 'type': 'GEN'}","{'word': '록 음악', 'start_idx': 50, 'end_idx': 53, 'type': 'GEN'}",None
1734,"사이키델릭 록(psychedelic rock)은 록 음악의 한 종류이고 애시드 록, 드러그 록 또는 사이키델릭이라고도 한다.","{'word': '사이키델릭 록', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '애시드 록', 'start_idx': 40, 'end_idx': 44, 'type': 'GEN'}",None
1735,"사이키델릭 록(psychedelic rock)은 록 음악의 한 종류이고 애시드 록, 드러그 록 또는 사이키델릭이라고도 한다.","{'word': '록 음악', 'start_idx': 27, 'end_idx': 30, 'type': 'GEN'}","{'word': '드러그 록', 'start_idx': 47, 'end_idx': 51, 'type': 'GEN'}",None
1736,"사이키델릭 록(psychedelic rock)은 록 음악의 한 종류이고 애시드 록, 드러그 록 또는 사이키델릭이라고도 한다.","{'word': '록 음악', 'start_idx': 27, 'end_idx': 30, 'type': 'GEN'}","{'word': '사이키델릭 록', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}",None
1739,신중현은 1968년 덩키스라는 밴드를 결성하고 미8군에서 사이키델릭을 연주했다.,"{'word': '사이키델릭', 'start_idx': 32, 'end_idx': 36, 'type': 'GEN'}","{'word': '1968년', 'start_idx': 5, 'end_idx': 9, 'type': 'DAT'}",None
1746,"사이키델릭 록은 1960년대 중반 영국과 미국에서 비틀즈와 버즈 등의 밴드들이 처음 시도했으며, 비틀즈의 Rain, I'm Only Sleeping, Tomorrow Never Knows, 버즈의 Eight Miles High 같은 곡들이 그 시초이다.","{'word': '사이키델릭 록', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '1960년대 중반', 'start_idx': 9, 'end_idx': 17, 'type': 'DAT'}",None
1749,"사이키델릭은 사랑의 여름, 우드스톡 페스티벌과 더불어 1967년과 1968년 사이에 정점에 도달하였다.","{'word': '사이키델릭', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '1967년과 1968년 사이', 'start_idx': 30, 'end_idx': 44, 'type': 'DAT'}",None
1751,"사이키델릭 록의 대표적인 음악가로는 그레이트풀 데드, 비틀즈, 지미 헨드릭스, 국카스텐 등이 있다.","{'word': '그레이트풀 데드', 'start_idx': 20, 'end_idx': 27, 'type': 'ART'}","{'word': '비틀즈', 'start_idx': 30, 'end_idx': 32, 'type': 'ART'}",None
1752,"사이키델릭 록의 대표적인 음악가로는 그레이트풀 데드, 비틀즈, 지미 헨드릭스, 국카스텐 등이 있다.","{'word': '사이키델릭 록', 'start_idx': 0, 'end_idx': 6, 'type': 'GEN'}","{'word': '그레이트풀 데드', 'start_idx': 20, 'end_idx': 27, 'type': 'ART'}",None
1754,"그 결과 사이키델릭은 헤비 메탈등의 하위 장르의 발전에 일부 영향을 주었으며, 1970년대 후반부터 네오 사이키델리아의 다양한 형태들로 다시 나타났다.","{'word': '헤비 메탈', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}","{'word': '사이키델릭', 'start_idx': 5, 'end_idx': 9, 'type': 'GEN'}",None
1759,신중현을 뒤이어 산울림이 그들의 데뷔 앨범 《산울림 새노래 모음》과 여러 앨범에서 몽환적인 보컬과 퍼즈톤으로 사이키델릭을 연주했다.,"{'word': '사이키델릭', 'start_idx': 61, 'end_idx': 65, 'type': 'GEN'}","{'word': '산울림 새노래 모음', 'start_idx': 25, 'end_idx': 34, 'type': 'POH'}",None
1763,"그 후로 그레이트풀 데드, 제퍼슨 에어플레인, 지미 헨드릭스, 크림, 도어즈, 핑크 플로이드 같은 포크 록과 블루스 록 밴드들 사이에서 하나의 장르로 부상하였다.","{'word': '그레이트풀 데드', 'start_idx': 5, 'end_idx': 12, 'type': 'ART'}","{'word': '도어즈', 'start_idx': 39, 'end_idx': 41, 'type': 'ART'}",None
1764,"그 후로 그레이트풀 데드, 제퍼슨 에어플레인, 지미 헨드릭스, 크림, 도어즈, 핑크 플로이드 같은 포크 록과 블루스 록 밴드들 사이에서 하나의 장르로 부상하였다.","{'word': '블루스 록', 'start_idx': 61, 'end_idx': 65, 'type': 'GEN'}","{'word': '제퍼슨 에어플레인', 'start_idx': 15, 'end_idx': 23, 'type': 'ART'}",None
1767,본래 브릿팝은 1990년대에 영국에서 성행한 하나의 얼터너티브 록 계열의 일종의 움직임이었다.,"{'word': '얼터너티브 록', 'start_idx': 29, 'end_idx': 35, 'type': 'GEN'}","{'word': '브릿팝', 'start_idx': 3, 'end_idx': 5, 'type': 'GEN'}",None
1771,"많은 브릿팝 밴드들이 전 세계적으로 큰 상업적 성공을 거두었으나, 다른 스타일로의 이동으로 1990년대 말 그 흐름이 급격히 무너져갔다.","{'word': '브릿팝', 'start_idx': 3, 'end_idx': 5, 'type': 'GEN'}","{'word': '1990년대 말', 'start_idx': 51, 'end_idx': 58, 'type': 'DAT'}",None
1780,"실제로 그런지에서 소프 록, 하드코어까지 포함한 브릿팝 음악에서 음악적인 특색은 꼬집어 말하기 어려우나, 특별히 얼터너티브 록을 메인스트림화 하는 데 큰 역할을 한 것만은 분명하다.","{'word': '소프 록', 'start_idx': 10, 'end_idx': 13, 'type': 'GEN'}","{'word': '브릿팝 음악', 'start_idx': 27, 'end_idx': 32, 'type': 'GEN'}",None
1781,"실제로 그런지에서 소프 록, 하드코어까지 포함한 브릿팝 음악에서 음악적인 특색은 꼬집어 말하기 어려우나, 특별히 얼터너티브 록을 메인스트림화 하는 데 큰 역할을 한 것만은 분명하다.","{'word': '브릿팝 음악', 'start_idx': 27, 'end_idx': 32, 'type': 'GEN'}","{'word': '하드코어', 'start_idx': 16, 'end_idx': 19, 'type': 'GEN'}",None
